Country,Location,Household_Size,Head_Age,Head_Gender,Head_Education,Occupation,Monthly_Income_USD,Food_Cost_USD,Rent_Cost_USD,Transport_Cost_USD,Utilities_Cost_USD,Other_Costs_USD,Total_Expenditure_USD,Has_Mobile_Money,Savings_Rate,Monthly_Savings_USD,Has_Debt,Debt_Outstanding_USD,Remittance_Received_USD,Access_to_Healthcare,Access_to_School,Percent_Income_on_Essentials,Financial_Stress_Index
Cameroon,Urban,3,33,Female,Tertiary,Farmer,148.4,62.43,48.7,14.76,16.14,220.79,362.82,TRUE,0.131,19.44,FALSE,0,0,TRUE,TRUE,0.951,0.068
Senegal,Rural,4,24,Male,Tertiary,Farmer,87.94,20.58,3.57,5.87,7.56,1.63,39.21,TRUE,0.143,12.58,FALSE,0,0,TRUE,TRUE,0.423,0.004
Ghana,Urban,5,35,Male,Primary,Student,49.32,15.39,11.08,5.15,0.51,5.33,37.46,FALSE,0,0,FALSE,0,0,TRUE,TRUE,0.639,0.016
Zambia,Urban,5,65,Male,No_School,Trader,272.25,85.22,56.77,33.64,16.97,19.31,211.91,TRUE,0.146,39.75,FALSE,0,0,TRUE,TRUE,0.705,0.014
Tanzania,Urban,3,39,Male,Secondary,Casual_Labour,124.12,38.26,48.21,7.98,0.87,134.19,229.51,FALSE,0.085,10.55,FALSE,0,0,TRUE,TRUE,0.762,0.05
Zambia,Urban,2,48,Female,Secondary,Trader,201.26,89.16,50.74,15.08,13.7,13.85,182.53,TRUE,0.12,24.15,FALSE,0,0,FALSE,TRUE,0.834,0.019
Senegal,Urban,9,42,Female,Tertiary,Self_Employed,348.73,77.84,55.56,25.64,30.55,124.58,314.17,FALSE,0.021,7.32,FALSE,0,0,TRUE,TRUE,0.542,0.02
Senegal,Urban,1,23,Female,No_School,Trader,222.12,83.8,45.13,19.57,4.2,5.91,158.61,TRUE,0.147,32.65,FALSE,0,0,TRUE,TRUE,0.684,0.012
Rwanda,Urban,5,57,Male,Secondary,Farmer,153.51,61.73,14.28,16.83,10.94,14.16,117.94,FALSE,0.042,6.45,FALSE,0,0,FALSE,FALSE,0.672,0.016
Kenya,Rural,2,37,Male,Secondary,Casual_Labour,36.53,10.99,4.98,1.4,3.85,3.87,25.09,FALSE,0,0,FALSE,0,0,TRUE,TRUE,0.565,0.013
Zambia,Urban,1,24,Female,Primary,Casual_Labour,134.08,51.67,27.84,14.95,0,2.98,97.44,TRUE,0.133,17.83,FALSE,0,0,TRUE,TRUE,0.699,0.013
Rwanda,Urban,3,34,Female,No_School,Self_Employed,153.96,58.65,28.69,13.25,9.7,12.97,123.26,TRUE,0.117,18.01,TRUE,946.79,0,TRUE,TRUE,0.712,0.048
Cameroon,Urban,3,38,Female,Secondary,Self_Employed,112.09,37.1,21.87,14.27,7.21,13.88,94.33,FALSE,0.021,2.35,TRUE,726.86,230.83,FALSE,TRUE,0.711,0.053
Nigeria,Urban,3,49,Male,Primary,Farmer,18.49,7.88,5.76,1.67,1.05,2.79,19.15,FALSE,0.069,1.28,TRUE,551.36,0,TRUE,TRUE,0.839,0.174
Tanzania,Rural,4,32,Female,Tertiary,Self_Employed,137.94,43.03,12.42,7.18,3.91,20.01,86.55,FALSE,0,0,FALSE,0,0,TRUE,FALSE,0.479,0.012
Nigeria,Urban,2,71,Male,Tertiary,Salaried,456.66,194.65,71.62,46.3,31.42,48.67,392.66,FALSE,0.118,53.89,TRUE,360.93,0,TRUE,TRUE,0.752,0.022
Malawi,Rural,3,29,Female,Secondary,Salaried,94.36,33.9,2.13,5.79,4.52,11.55,57.89,FALSE,0.093,8.78,TRUE,251.04,0,TRUE,FALSE,0.486,0.024
Cameroon,Urban,6,47,Female,Secondary,Salaried,444.31,145.82,114.65,31.78,29.91,137.8,459.96,TRUE,0.11,48.87,FALSE,0,0,TRUE,FALSE,0.723,0.023
Cameroon,Urban,4,18,Female,Primary,Trader,265.48,88.76,66.54,25.38,10.19,3.99,194.86,TRUE,0.176,46.72,FALSE,0,0,TRUE,TRUE,0.716,0.012
Nigeria,Rural,3,39,Male,Tertiary,Self_Employed,79.17,20.01,0.73,4.22,4.83,7.9,37.69,FALSE,0.027,2.14,FALSE,0,0,FALSE,TRUE,0.372,0.006
Zambia,Rural,7,44,Female,Primary,Trader,186.7,60.61,23.07,2.93,26.06,60.67,173.34,TRUE,0.119,22.22,FALSE,0,0,FALSE,TRUE,0.6,0.02
Kenya,Urban,4,27,Female,Secondary,Salaried,412.52,111.98,170.08,26.58,5.62,0,314.26,TRUE,0.163,67.24,FALSE,0,0,TRUE,FALSE,0.76,0.014
Zambia,Rural,5,58,Male,Tertiary,Farmer,165.3,60.92,1.41,6.62,0,14.1,83.05,TRUE,0.171,28.27,FALSE,0,0,TRUE,FALSE,0.415,0.005
Nigeria,Urban,4,45,Female,No_School,Self_Employed,139.96,57.81,37.98,9.83,8.95,83.45,198.02,FALSE,0.095,13.3,FALSE,0,0,FALSE,TRUE,0.813,0.036
Malawi,Rural,1,36,Female,Primary,Farmer,119.21,45.54,8.11,6.94,5.99,7.1,73.68,FALSE,0.025,2.98,FALSE,0,0,TRUE,FALSE,0.554,0.011
Zambia,Rural,2,45,Male,Secondary,Farmer,179.98,54.01,8.11,12.24,9.7,21.34,105.4,FALSE,0.087,15.66,FALSE,0,314.36,TRUE,TRUE,0.464,0.009
Uganda,Rural,4,33,Male,Primary,Farmer,142.55,47.24,12.65,5.19,4.1,17.99,87.17,FALSE,0.064,9.12,TRUE,414.46,0,TRUE,TRUE,0.482,0.026
Zambia,Rural,8,55,Male,No_School,Farmer,34.21,12.64,2.33,1.86,2.44,4.14,23.41,FALSE,0.029,0.99,FALSE,0,0,TRUE,TRUE,0.547,0.013
Senegal,Urban,8,52,Female,Secondary,Trader,205.04,76.49,23,23.81,21.07,18.01,162.38,TRUE,0.165,33.83,FALSE,0,0,TRUE,TRUE,0.701,0.014
Rwanda,Rural,3,44,Female,Secondary,Trader,10,5,0.72,0.42,0.38,29.06,35.58,TRUE,0.145,1.45,FALSE,0,140.16,FALSE,TRUE,0.593,0.094
Tanzania,Urban,2,47,Female,Primary,Trader,227.05,89.37,71.69,30.96,20.23,8.79,221.04,FALSE,0.085,19.3,TRUE,450.88,0,TRUE,TRUE,0.931,0.032
Zambia,Urban,2,22,Male,Tertiary,Farmer,121.58,43.81,37.21,6.44,8.3,11.6,107.36,TRUE,0.215,26.14,FALSE,0,302.05,TRUE,FALSE,0.781,0.017
Kenya,Urban,2,58,Female,Primary,Casual_Labour,82.05,29.32,20.9,7.01,5.94,11.19,74.36,TRUE,0.107,8.78,FALSE,0,0,TRUE,TRUE,0.761,0.019
Kenya,Urban,6,39,Male,Secondary,Farmer,171.26,55.77,26.67,5.55,11.15,15.89,115.03,TRUE,0.15,25.69,FALSE,0,0,TRUE,TRUE,0.576,0.011
Zambia,Rural,3,52,Female,Primary,Self_Employed,116.27,40.7,1.57,2.96,5.41,12.27,62.91,FALSE,0.008,0.93,TRUE,291.92,0,FALSE,FALSE,0.432,0.022
Ghana,Rural,6,49,Female,No_School,Salaried,264.48,105.84,37.52,12.54,21.16,29.54,206.6,FALSE,0.056,14.81,FALSE,0,0,TRUE,TRUE,0.667,0.016
Cameroon,Rural,2,52,Female,Primary,Salaried,193.12,58.04,5.7,12.21,8.35,18.03,102.33,FALSE,0.02,3.86,FALSE,0,332.71,TRUE,TRUE,0.434,0.008
Zambia,Urban,4,27,Male,Secondary,Farmer,110.18,41.73,33.2,5.62,9.85,7.26,97.66,TRUE,0.141,15.54,FALSE,0,85.83,TRUE,TRUE,0.813,0.018
Cameroon,Urban,4,29,Male,Secondary,Trader,47.58,16.29,10.28,4.92,4.48,4.7,40.67,TRUE,0.12,5.71,TRUE,588.45,373.19,TRUE,TRUE,0.74,0.082
Uganda,Rural,4,67,Female,Primary,Self_Employed,126.68,59.57,8.56,9.14,6.84,14.38,98.49,TRUE,0.101,12.79,TRUE,585.45,204.98,FALSE,FALSE,0.659,0.04
Nigeria,Urban,4,22,Female,Primary,Salaried,296.21,109.8,112.21,2.43,8.34,37.8,270.58,FALSE,0.092,27.25,TRUE,327.79,0,FALSE,TRUE,0.783,0.026
Uganda,Rural,4,27,Male,Secondary,Salaried,259.54,96.79,30.8,10.74,15.41,53.53,207.27,FALSE,0.104,26.99,FALSE,0,0,TRUE,TRUE,0.59,0.016
Zambia,Rural,3,41,Male,Primary,Salaried,250.02,72.52,9.28,8.41,23.39,26.33,139.93,TRUE,0.169,42.25,TRUE,513.09,0,TRUE,TRUE,0.453,0.018
Kenya,Rural,7,41,Female,Primary,Trader,23.09,10.45,3.21,1.31,1.04,2.82,18.83,TRUE,0.105,2.42,TRUE,22.19,0,FALSE,TRUE,0.665,0.02
Ghana,Urban,2,34,Female,Tertiary,Student,79.27,30.56,28.4,3.15,5.07,5.14,72.32,FALSE,0.017,1.35,FALSE,0,0,TRUE,TRUE,0.837,0.021
Malawi,Rural,2,47,Female,Secondary,Self_Employed,51.63,23,0,4.24,2.73,5.42,35.39,TRUE,0.127,6.56,FALSE,0,0,TRUE,FALSE,0.569,0.011
Cameroon,Urban,2,51,Female,Primary,Trader,69.25,23.35,13.67,4.54,3.35,3.39,48.3,TRUE,0.149,10.32,TRUE,591.97,0,TRUE,TRUE,0.639,0.057
Rwanda,Rural,3,40,Male,Secondary,Student,35.84,12.54,2.07,2.69,3.93,1.09,22.32,FALSE,0.075,2.69,TRUE,484.83,0,TRUE,FALSE,0.576,0.081
Cameroon,Urban,2,37,Female,Secondary,Salaried,179.26,45.54,24.22,14.63,15.7,8.4,108.49,FALSE,0.053,9.5,FALSE,0,0,TRUE,TRUE,0.555,0.01
Senegal,Urban,5,40,Male,Secondary,Salaried,376.01,180.16,99.97,36,13.65,37.81,367.59,FALSE,0.058,21.81,FALSE,0,0,FALSE,TRUE,0.875,0.022
Tanzania,Urban,2,34,Male,Secondary,Casual_Labour,68.04,25.57,13.65,6.03,0,143.5,188.75,FALSE,0.095,6.46,TRUE,412.75,0,TRUE,TRUE,0.655,0.111
Zambia,Rural,2,20,Male,Secondary,Salaried,355.52,170.61,13.71,18.17,26.3,40.15,268.94,TRUE,0.105,37.33,TRUE,373.45,0,TRUE,TRUE,0.642,0.02
Uganda,Urban,8,44,Male,Secondary,Self_Employed,90.9,29.59,35.11,2.43,3.15,9.35,79.63,TRUE,0.12,10.91,FALSE,0,0,TRUE,FALSE,0.765,0.018
Rwanda,Urban,7,49,Female,Secondary,Salaried,344.29,131.87,72.83,21.62,23.22,11.96,261.5,TRUE,0.211,72.65,FALSE,0,0,TRUE,TRUE,0.723,0.013
Kenya,Urban,6,38,Male,Secondary,Trader,34.54,14.49,8.97,3.88,1.83,2.87,32.04,TRUE,0.101,3.49,FALSE,0,0,TRUE,TRUE,0.821,0.019
Kenya,Rural,1,18,Female,Secondary,Self_Employed,122.15,45.57,8.34,4.03,12,106.96,176.9,FALSE,0.094,11.48,FALSE,0,227.32,FALSE,TRUE,0.568,0.037
Kenya,Rural,3,33,Female,Primary,Farmer,14.9,5,1.25,0.67,0.82,2.05,9.79,TRUE,0.094,1.4,FALSE,0,0,TRUE,TRUE,0.487,0.01
Malawi,Rural,3,51,Female,No_School,Salaried,188.5,59.71,23.05,9.09,12.52,11.23,115.6,FALSE,0.071,13.38,FALSE,0,0,FALSE,FALSE,0.551,0.01
Senegal,Rural,5,23,Female,Tertiary,Farmer,123.47,40.22,4.74,7.65,15.5,95.24,163.35,FALSE,0.126,15.56,FALSE,0,0,FALSE,TRUE,0.547,0.032
Kenya,Urban,2,48,Female,Tertiary,Farmer,150.06,80.57,22.15,15.81,14.31,12.65,145.49,TRUE,0.142,21.31,FALSE,0,0,FALSE,TRUE,0.879,0.02
Kenya,Urban,3,35,Male,Secondary,Salaried,179.81,55.11,37.87,11.28,1.2,49.59,155.05,TRUE,0.013,2.34,FALSE,0,0,FALSE,TRUE,0.583,0.019
Zambia,Rural,2,40,Male,Primary,Trader,43.14,9.1,0.62,1.38,2.22,0,13.32,TRUE,0.09,3.88,FALSE,0,0,TRUE,TRUE,0.302,0
Senegal,Urban,6,32,Female,Primary,Trader,20.59,7.26,5.54,1.05,0.9,0,14.75,TRUE,0.115,2.37,FALSE,0,0,TRUE,TRUE,0.683,0.012
Ghana,Urban,5,26,Male,Primary,Artisan,96,33.77,18.25,8.08,7.42,7.5,75.02,FALSE,0.041,3.94,FALSE,0,0,FALSE,TRUE,0.696,0.016
Ghana,Urban,7,57,Male,Secondary,Trader,99.29,32.56,23.11,6.49,4.27,1.65,68.08,FALSE,0.035,3.48,FALSE,0,0,TRUE,TRUE,0.662,0.013
Senegal,Urban,1,50,Male,Primary,Salaried,323.57,99.19,44.84,30.52,4.42,14.04,193.01,TRUE,0.082,26.53,TRUE,712.21,0,TRUE,TRUE,0.551,0.021
Tanzania,Urban,2,48,Male,Secondary,Salaried,428.86,141.88,82.93,27.51,27.12,36.51,315.95,TRUE,0.159,68.19,FALSE,0,0,TRUE,TRUE,0.65,0.013
Malawi,Urban,6,51,Female,Secondary,Farmer,92.41,23.81,13.03,7.6,8.2,14.38,67.02,TRUE,0.157,14.51,FALSE,0,0,TRUE,TRUE,0.564,0.012
Rwanda,Urban,6,46,Female,Secondary,Self_Employed,284.6,135.04,69.34,14.2,15.79,110.56,344.93,TRUE,0.127,36.14,FALSE,0,0,TRUE,TRUE,0.821,0.029
Cameroon,Urban,1,51,Female,Tertiary,Salaried,478.75,175.77,87.61,33.02,25.56,40.24,362.2,TRUE,0.218,104.37,TRUE,483.43,0,TRUE,TRUE,0.671,0.018
Zambia,Urban,2,32,Male,Tertiary,Trader,282.22,101.11,117.4,32.43,16.17,19.97,287.08,TRUE,0.124,35,FALSE,0,0,TRUE,TRUE,0.943,0.022
Nigeria,Urban,5,57,Male,Secondary,Farmer,172.94,73.25,48.53,4.2,6.42,19.48,151.88,FALSE,0.135,23.35,FALSE,0,0,TRUE,TRUE,0.761,0.018
Ghana,Urban,2,55,Female,Primary,Trader,171.78,92.71,20.6,14.06,9.12,37.69,174.18,FALSE,0.062,10.65,FALSE,0,0,TRUE,TRUE,0.79,0.023
Senegal,Rural,3,45,Female,Tertiary,Casual_Labour,56.56,18.21,10.7,1.73,2.89,7.08,40.61,FALSE,0.078,4.41,FALSE,0,0,TRUE,TRUE,0.583,0.013
Rwanda,Urban,4,37,Male,Primary,Farmer,156.73,58.22,47.99,16.73,12.23,6.34,141.51,TRUE,0.075,11.75,TRUE,157.82,0,TRUE,FALSE,0.857,0.025
Senegal,Rural,4,25,Female,Primary,Trader,138.04,56.06,9.74,7.51,13.21,15.56,102.08,FALSE,0.08,11.04,FALSE,0,0,FALSE,TRUE,0.622,0.014
Cameroon,Rural,6,43,Male,Secondary,Trader,164.99,65.73,6.84,10.21,13.58,9.83,106.19,TRUE,0.152,25.08,TRUE,162.72,0,FALSE,TRUE,0.581,0.015
Rwanda,Rural,1,60,Male,Primary,Casual_Labour,50.31,20.79,7.53,2.19,2.37,7.25,40.13,FALSE,0.031,1.56,FALSE,0,0,TRUE,FALSE,0.641,0.016
Ghana,Urban,8,26,Male,Secondary,Self_Employed,237.85,98.53,71.7,24.27,0.95,22.55,218,TRUE,0.111,26.4,TRUE,672.16,0,TRUE,TRUE,0.818,0.035
Kenya,Urban,2,52,Female,Primary,Casual_Labour,69.78,22.41,19.52,8.16,3.71,8.36,62.16,FALSE,0.001,0.07,TRUE,388.61,0,TRUE,TRUE,0.76,0.05
Senegal,Urban,7,34,Female,Secondary,Casual_Labour,141.99,61.58,42.04,12.36,11.24,20.9,148.12,TRUE,0.183,25.98,FALSE,0,0,TRUE,TRUE,0.89,0.022
Nigeria,Rural,4,35,Male,Tertiary,Casual_Labour,87.43,29.91,13.37,4.38,7.8,17.43,72.89,TRUE,0.168,14.69,FALSE,0,0,TRUE,TRUE,0.627,0.016
Ghana,Urban,4,26,Female,Secondary,Salaried,317.83,117.49,57.68,15.75,16.82,21.15,228.89,TRUE,0.113,35.91,FALSE,0,0,TRUE,TRUE,0.652,0.013
Uganda,Rural,1,31,Male,Primary,Salaried,159.81,62.81,12.62,6.02,6.81,0,88.26,TRUE,0.123,19.66,TRUE,38.57,160.33,FALSE,FALSE,0.549,0.009
Nigeria,Rural,3,48,Male,No_School,Student,10,5,0,0.49,0.24,0.16,5.89,FALSE,0.102,1.02,FALSE,0,0,TRUE,FALSE,0.521,0.007
Tanzania,Urban,6,49,Male,Tertiary,Trader,75.41,28.68,30.58,11.63,6.37,6.04,83.3,FALSE,0.06,4.52,TRUE,503.62,0,TRUE,TRUE,1.011,0.061
Malawi,Urban,7,43,Female,Secondary,Farmer,129.7,51.03,35.3,10.73,1.83,16.24,115.13,FALSE,0.011,1.43,FALSE,0,0,TRUE,TRUE,0.757,0.02
Ghana,Rural,6,34,Male,Primary,Trader,134.84,29.33,15.71,6.11,11.69,12.28,75.12,TRUE,0.171,23.06,FALSE,0,0,TRUE,TRUE,0.463,0.007
Kenya,Urban,8,27,Male,Secondary,Self_Employed,202.21,90.61,37.63,0,8.61,19.96,156.81,TRUE,0.178,35.99,FALSE,0,0,TRUE,TRUE,0.673,0.014
Ghana,Urban,4,41,Male,No_School,Farmer,136.8,40.04,33.97,13.46,3.41,149.11,239.99,TRUE,0.125,17.1,FALSE,0,0,TRUE,TRUE,0.66,0.046
Cameroon,Rural,2,36,Female,Primary,Self_Employed,110.32,40.72,6.84,7.32,11.23,12.07,78.18,TRUE,0.23,25.37,FALSE,0,0,TRUE,FALSE,0.594,0.011
Rwanda,Urban,2,43,Female,Secondary,Student,92.16,42.12,25.88,12.91,2.09,198.5,281.5,TRUE,0.137,12.63,TRUE,708.1,0,TRUE,TRUE,0.891,0.128
Senegal,Rural,6,36,Female,Primary,Farmer,10,5,0.26,0.22,0.17,0.01,5.66,FALSE,0.083,0.83,FALSE,0,0,FALSE,FALSE,0.514,0.007
Rwanda,Rural,5,36,Female,Primary,Farmer,230.29,97.37,20.49,9.18,27.47,45.86,200.37,TRUE,0.185,42.6,FALSE,0,0,TRUE,TRUE,0.668,0.017
Rwanda,Rural,5,42,Male,Secondary,Farmer,73.85,31.59,7.54,2.95,5.75,10.35,58.18,FALSE,0.05,3.69,TRUE,660.77,0,TRUE,FALSE,0.639,0.063
Ghana,Urban,7,44,Female,Tertiary,Trader,162.53,51.29,57.53,19.26,11.73,18.28,158.09,FALSE,0.099,16.09,FALSE,0,0,TRUE,TRUE,0.855,0.021
Cameroon,Urban,2,55,Male,Secondary,Salaried,264.12,73.27,71.75,31.48,17.62,55.1,249.22,FALSE,0.015,3.96,TRUE,133.67,0,TRUE,FALSE,0.732,0.025
Senegal,Urban,1,36,Male,Primary,Salaried,402.38,152.53,32.16,22.44,15.93,30.08,253.14,TRUE,0.266,107.03,FALSE,0,0,TRUE,TRUE,0.553,0.008
Senegal,Urban,2,47,Female,Secondary,Casual_Labour,191.61,76.62,54.77,22.07,8.61,21.92,183.99,TRUE,0.11,21.08,TRUE,731.16,0,TRUE,TRUE,0.841,0.041
Rwanda,Urban,6,62,Female,Secondary,Farmer,205.65,87.86,69.43,22.72,23.04,4.95,208,TRUE,0.129,26.53,TRUE,741.42,0,FALSE,TRUE,0.983,0.041
Tanzania,Urban,9,47,Male,Secondary,Self_Employed,216.92,87.78,78.41,19.15,12.42,40.49,238.25,TRUE,0.127,27.55,FALSE,0,0,TRUE,TRUE,0.907,0.025
Malawi,Urban,4,54,Female,Primary,Salaried,222.42,70.19,54.41,23.33,8.94,29.64,186.51,TRUE,0.118,26.25,FALSE,0,0,TRUE,TRUE,0.702,0.017
Cameroon,Urban,6,33,Female,No_School,Self_Employed,161.12,66.31,21.78,15.63,16.13,10.47,130.32,TRUE,0.069,11.12,FALSE,0,0,TRUE,TRUE,0.739,0.017
Tanzania,Rural,2,31,Male,Secondary,Trader,107.56,21.82,10.69,9.4,4.05,7.39,53.35,FALSE,0.002,0.22,TRUE,356.8,0,FALSE,TRUE,0.423,0.025
Zambia,Urban,4,38,Male,No_School,Salaried,252.88,111.03,33.89,22.95,18.73,37.53,224.13,TRUE,0.113,28.58,TRUE,325.51,0,TRUE,TRUE,0.735,0.025
Zambia,Urban,3,39,Male,Primary,Farmer,120.43,34.65,42.51,9.17,12.22,21.38,119.93,FALSE,0.076,9.15,FALSE,0,117.8,TRUE,FALSE,0.812,0.022
Nigeria,Rural,1,53,Female,Primary,Farmer,130.89,37.47,11.17,6.9,7.13,9.4,72.07,TRUE,0.109,14.27,FALSE,0,323.71,FALSE,TRUE,0.475,0.008
Rwanda,Rural,5,31,Female,Primary,Trader,71.45,37.45,5.03,3.36,0,106.33,152.17,FALSE,0.073,5.22,FALSE,0,0,FALSE,FALSE,0.633,0.058
Senegal,Urban,3,39,Female,Primary,Salaried,235.12,83.23,72.74,7.11,20.33,12.7,196.11,TRUE,0.163,38.32,TRUE,155.62,0,FALSE,TRUE,0.777,0.019
Ghana,Urban,2,53,Female,Tertiary,Farmer,180.84,60.06,66.46,5.03,17.79,23.5,172.84,TRUE,0.107,19.35,FALSE,0,0,TRUE,TRUE,0.821,0.021
Senegal,Rural,3,43,Female,Secondary,Student,62.04,16.71,1.28,3.21,3.76,6.32,31.28,TRUE,0.058,3.6,FALSE,0,0,TRUE,TRUE,0.396,0.007
Senegal,Rural,5,40,Female,Primary,Casual_Labour,47.85,18.23,4.2,2.85,2.56,0.82,28.66,TRUE,0.161,7.7,FALSE,0,0,FALSE,FALSE,0.57,0.008
Kenya,Rural,1,43,Male,Tertiary,Salaried,196.45,79.67,24.5,7.88,11.69,14.55,138.29,TRUE,0.184,36.15,TRUE,792.74,0,TRUE,TRUE,0.627,0.033
Senegal,Rural,2,26,Female,Secondary,Farmer,121.05,39.39,6.54,7.54,7.6,17.15,78.22,TRUE,0.158,19.13,FALSE,0,0,TRUE,TRUE,0.5,0.01
Nigeria,Urban,1,26,Female,Primary,Self_Employed,108.17,21.6,14.42,14.87,5.37,13.39,69.65,FALSE,0.022,2.38,FALSE,0,0,TRUE,FALSE,0.515,0.012
Tanzania,Urban,1,21,Female,Secondary,Trader,207.22,96.12,83.2,10.67,23.37,8.12,221.48,TRUE,0.122,25.28,FALSE,0,0,TRUE,TRUE,1.025,0.024
Zambia,Urban,2,42,Female,Primary,Self_Employed,210.16,69.3,64.78,17,13.88,9.92,174.88,TRUE,0.111,23.33,FALSE,0,0,FALSE,FALSE,0.781,0.017
Senegal,Rural,4,51,Male,Primary,Trader,66.2,21.73,10.23,4.48,4.01,1,41.45,FALSE,0.119,7.88,TRUE,309,0,TRUE,TRUE,0.602,0.034
Senegal,Rural,6,49,Male,Secondary,Farmer,82.28,28.59,8.49,5.27,6.86,4.85,54.06,TRUE,0.189,15.55,FALSE,0,0,TRUE,FALSE,0.591,0.01
Kenya,Rural,3,54,Male,Secondary,Trader,93.84,27.56,7.06,4.65,4.45,10.24,53.96,FALSE,0.056,5.26,FALSE,0,0,TRUE,FALSE,0.461,0.009
Cameroon,Urban,2,57,Female,Primary,Trader,20.35,8.94,4.67,1.14,1.07,136.44,152.26,TRUE,0.128,2.6,FALSE,0,0,TRUE,TRUE,0.741,0.22
Ghana,Urban,6,42,Male,Primary,Self_Employed,231.25,92.7,61.81,14.01,17.35,3.22,189.09,TRUE,0.133,30.76,FALSE,0,0,TRUE,TRUE,0.8,0.016
Cameroon,Urban,2,39,Female,Primary,Farmer,127.97,49.16,31.82,11.48,7.53,110.43,210.42,FALSE,0.076,9.73,FALSE,0,0,TRUE,TRUE,0.775,0.043
Ghana,Rural,5,58,Female,Tertiary,Trader,10,5.12,0.7,0.52,0.83,0.44,7.61,FALSE,0.064,0.64,FALSE,0,172.49,FALSE,TRUE,0.652,0.013
Malawi,Rural,8,32,Male,Primary,Farmer,29.49,8.88,2.77,2.02,1.49,116.05,131.21,TRUE,0.169,4.98,FALSE,0,0,TRUE,TRUE,0.497,0.128
Senegal,Urban,3,26,Female,Secondary,Salaried,277.9,122.1,31.7,7.3,20.15,53.13,234.38,TRUE,0.082,22.79,FALSE,0,0,TRUE,TRUE,0.65,0.018
Kenya,Urban,4,36,Male,Primary,Salaried,217.94,42.35,64.48,18.84,18.35,8.56,152.58,TRUE,0.082,17.87,TRUE,965.99,0,FALSE,TRUE,0.658,0.037
Uganda,Urban,4,35,Male,No_School,Casual_Labour,41.67,16.46,11.04,2,3.77,92.52,125.79,TRUE,0.22,9.17,FALSE,0,0,TRUE,TRUE,0.78,0.083
Rwanda,Urban,6,41,Male,Tertiary,Self_Employed,162.33,82.48,40.49,15.28,0.09,0,138.34,FALSE,0.083,13.47,FALSE,0,0,TRUE,TRUE,0.847,0.018
Zambia,Rural,4,30,Female,No_School,Self_Employed,207.41,57.35,13.28,15.88,14.31,26.39,127.21,FALSE,0.028,5.81,FALSE,0,0,TRUE,FALSE,0.484,0.011
Tanzania,Urban,6,44,Female,Secondary,Farmer,69.04,32.11,13.57,6.75,5.89,5.32,63.64,FALSE,0.072,4.97,FALSE,0,0,FALSE,TRUE,0.833,0.02
Zambia,Rural,5,33,Female,Secondary,Trader,20.74,5.25,1.85,1.63,0.65,3.29,12.67,FALSE,0.04,0.83,TRUE,590.89,0,TRUE,TRUE,0.431,0.156
Tanzania,Rural,4,55,Male,Secondary,Salaried,224.02,111,21.09,15.09,20.68,20.18,188.04,FALSE,0.044,9.86,FALSE,0,84.33,FALSE,TRUE,0.746,0.018
Malawi,Rural,7,26,Male,Secondary,Farmer,16.97,5.39,1.37,0.9,1.13,166.24,175.03,FALSE,0.015,0.25,TRUE,763.99,0,TRUE,TRUE,0.489,0.534
Cameroon,Urban,9,38,Female,Secondary,Casual_Labour,93.92,28,21.7,11.76,4.42,153.74,219.62,TRUE,0.148,13.9,FALSE,0,0,TRUE,TRUE,0.694,0.064
Nigeria,Rural,6,36,Male,Primary,Self_Employed,152.07,47.52,21,8.77,11.07,19.96,108.32,FALSE,0.072,10.95,FALSE,0,0,TRUE,TRUE,0.577,0.013
Senegal,Urban,4,43,Female,Tertiary,Farmer,126.98,44.73,32.87,10,10.76,189.83,288.19,TRUE,0.093,11.81,FALSE,0,0,TRUE,TRUE,0.769,0.063
Uganda,Urban,3,51,Male,Tertiary,Student,34.88,11.84,8.8,3.37,0,5.59,29.6,FALSE,0.086,3,TRUE,558.67,0,TRUE,TRUE,0.669,0.101
Tanzania,Urban,4,43,Male,Primary,Farmer,108.17,37.46,29.04,3.35,11.74,12.86,94.45,FALSE,0.041,4.43,FALSE,0,0,FALSE,TRUE,0.747,0.019
Rwanda,Urban,5,38,Male,Primary,Farmer,105.84,39.39,23.66,7.74,0.16,6.59,77.54,TRUE,0.125,13.23,TRUE,350.76,0,TRUE,TRUE,0.664,0.031
Tanzania,Urban,3,48,Female,Primary,Farmer,57.87,21.23,18.65,5.26,1.56,0,46.7,FALSE,0.1,5.79,FALSE,0,0,TRUE,TRUE,0.793,0.016
Nigeria,Urban,5,50,Male,Primary,Salaried,395.54,138.61,116.78,24.72,40.65,27.26,348.02,FALSE,0.095,37.58,FALSE,0,0,TRUE,TRUE,0.809,0.018
Zambia,Rural,2,43,Male,No_School,Self_Employed,200.75,64.05,27.88,16.36,17.61,26.59,152.49,TRUE,0.124,24.89,TRUE,478.4,0,TRUE,TRUE,0.624,0.027
Kenya,Urban,5,45,Female,Primary,Farmer,10,5,1.59,1.3,0.46,0.79,9.14,FALSE,0.057,0.57,TRUE,683.46,0,FALSE,TRUE,0.759,0.352
Zambia,Rural,3,48,Male,Secondary,Self_Employed,10,5,0.1,0.38,0.91,0.91,7.3,FALSE,0.032,0.32,TRUE,978.26,0,TRUE,TRUE,0.581,0.491
